date,district,actual_count,day_of_week,month,day,is_weekend,week_of_year,is_month_start,is_month_end,lag_1,lag_3,lag_7,rolling_mean_7,rolling_max_7,location_avg,location_std,weekend_x_location_avg,predicted_count,residual,abs_residual,anomaly_score
2025-09-12,Guntur,105,4,9,12,0,37,0,0,110.0,102.0,118.0,88.0,146.0,95.8,38.786815044246616,0.0,81.10053,23.89946746826172,23.89946746826172,-1
2025-09-13,Guntur,103,5,9,13,1,37,0,0,105.0,56.0,146.0,81.85714285714286,110.0,95.8,38.786815044246616,95.8,77.51068,25.48931884765625,25.48931884765625,-1
2025-09-15,Guntur,93,0,9,15,0,38,0,0,48.0,105.0,46.0,88.14285714285714,110.0,95.8,38.786815044246616,0.0,92.98022,0.01978302001953125,0.01978302001953125,-1
2025-09-18,Guntur,131,3,9,18,0,38,0,0,57.0,93.0,110.0,91.14285714285714,131.0,95.8,38.786815044246616,0.0,96.998924,34.001075744628906,34.001075744628906,-1
2025-09-19,Guntur,108,4,9,19,0,38,0,0,131.0,101.0,105.0,91.57142857142857,131.0,95.8,38.786815044246616,0.0,92.535355,15.464645385742188,15.464645385742188,-1
2025-10-16,Guntur,106,3,10,16,0,42,0,0,102.0,84.0,101.0,96.85714285714286,131.0,95.8,38.786815044246616,0.0,103.419395,2.5806045532226562,2.5806045532226562,-1
2025-10-17,Guntur,112,4,10,17,0,42,0,0,106.0,90.0,57.0,104.71428571428571,131.0,95.8,38.786815044246616,0.0,99.01262,12.987380981445312,12.987380981445312,-1
2025-10-24,Guntur,151,4,10,24,0,43,0,1,26.0,48.0,112.0,68.0,151.0,95.8,38.786815044246616,0.0,108.40337,42.59662628173828,42.59662628173828,-1
2025-10-27,Guntur,104,0,10,27,0,44,0,1,101.0,151.0,86.0,79.14285714285714,151.0,95.8,38.786815044246616,0.0,74.09478,29.90522003173828,29.90522003173828,-1
2025-10-31,Guntur,145,4,10,31,0,44,0,1,68.0,85.0,151.0,96.42857142857143,145.0,95.8,38.786815044246616,0.0,122.56049,22.43950653076172,22.43950653076172,-1
2025-11-01,Guntur,109,5,11,1,1,44,1,0,145.0,66.0,106.0,96.85714285714286,145.0,95.8,38.786815044246616,95.8,86.926476,22.073524475097656,22.073524475097656,-1
2025-11-02,Guntur,141,6,11,2,1,44,1,0,109.0,68.0,101.0,102.57142857142857,145.0,95.8,38.786815044246616,95.8,75.094765,65.90523529052734,65.90523529052734,-1
2025-11-03,Guntur,130,0,11,3,0,45,1,0,141.0,145.0,104.0,106.28571428571429,145.0,95.8,38.786815044246616,0.0,80.57918,49.42082214355469,49.42082214355469,-1
2025-11-05,Guntur,86,2,11,5,0,45,1,0,41.0,141.0,66.0,102.85714285714286,145.0,95.8,38.786815044246616,0.0,43.153183,42.84681701660156,42.84681701660156,-1
2025-11-07,Guntur,149,4,11,7,0,45,1,0,67.0,41.0,145.0,103.28571428571429,149.0,95.8,38.786815044246616,0.0,54.386833,94.61316680908203,94.61316680908203,-1
2025-11-08,Guntur,81,5,11,8,1,45,0,0,149.0,86.0,109.0,99.28571428571429,149.0,95.8,38.786815044246616,95.8,51.080303,29.919696807861328,29.919696807861328,-1
2025-11-09,Guntur,108,6,11,9,1,45,0,0,81.0,67.0,141.0,94.57142857142857,149.0,95.8,38.786815044246616,95.8,94.28741,13.712593078613281,13.712593078613281,-1
2025-11-10,Guntur,121,0,11,10,0,46,0,0,108.0,149.0,130.0,93.28571428571429,149.0,95.8,38.786815044246616,0.0,92.85204,28.14795684814453,28.14795684814453,-1
2025-11-11,Guntur,145,1,11,11,0,46,0,0,121.0,81.0,41.0,108.14285714285714,149.0,95.8,38.786815044246616,0.0,112.561615,32.438385009765625,32.438385009765625,-1
2025-11-13,Guntur,125,3,11,13,0,46,0,0,53.0,121.0,67.0,111.71428571428571,149.0,95.8,38.786815044246616,0.0,104.09974,20.90026092529297,20.90026092529297,-1
2025-11-14,Guntur,149,4,11,14,0,46,0,0,125.0,145.0,149.0,111.71428571428571,149.0,95.8,38.786815044246616,0.0,119.33359,29.666412353515625,29.666412353515625,-1
2025-11-17,Guntur,107,0,11,17,0,47,0,0,88.0,149.0,121.0,112.85714285714286,149.0,95.8,38.786815044246616,0.0,101.7474,5.252601623535156,5.252601623535156,-1
2025-11-18,Guntur,165,1,11,18,0,47,0,0,107.0,123.0,145.0,115.71428571428571,165.0,95.8,38.786815044246616,0.0,112.35478,52.64521789550781,52.64521789550781,-1
2025-11-19,Guntur,129,2,11,19,0,47,0,0,165.0,88.0,53.0,126.57142857142857,165.0,95.8,38.786815044246616,0.0,110.21055,18.789451599121094,18.789451599121094,-1
2025-11-26,Guntur,128,2,11,26,0,48,0,1,90.0,165.0,149.0,118.57142857142857,165.0,95.8,38.786815044246616,0.0,121.35248,6.64752197265625,6.64752197265625,-1
2025-12-02,Guntur,143,1,12,2,0,49,1,0,91.0,88.0,129.0,107.28571428571429,143.0,95.8,38.786815044246616,0.0,85.848595,57.151405334472656,57.151405334472656,-1
2025-12-03,Guntur,169,2,12,3,0,49,1,0,143.0,106.0,90.0,118.57142857142857,169.0,95.8,38.786815044246616,0.0,96.629654,72.37034606933594,72.37034606933594,-1
2025-12-04,Guntur,168,3,12,4,0,49,1,0,169.0,91.0,128.0,124.28571428571429,169.0,95.8,38.786815044246616,0.0,49.16959,118.83041000366211,118.83041000366211,-1
2025-12-07,Guntur,164,6,12,7,1,49,1,0,73.0,168.0,106.0,122.14285714285714,169.0,95.8,38.786815044246616,95.8,41.3609,122.63909912109375,122.63909912109375,-1
2025-12-08,Guntur,87,0,12,8,0,50,0,0,164.0,47.0,91.0,121.57142857142857,169.0,95.8,38.786815044246616,0.0,54.26304,32.736961364746094,32.736961364746094,-1
2025-12-11,Guntur,171,3,12,11,0,50,0,0,61.0,87.0,168.0,97.57142857142857,171.0,95.8,38.786815044246616,0.0,108.43233,62.56767272949219,62.56767272949219,-1
2025-12-12,Guntur,174,4,12,12,0,50,0,0,171.0,80.0,47.0,115.71428571428571,174.0,95.8,38.786815044246616,0.0,143.12384,30.87615966796875,30.87615966796875,-1
2025-12-20,Guntur,116,5,12,20,1,51,0,0,87.0,101.0,174.0,89.85714285714286,116.0,95.8,38.786815044246616,95.8,94.58952,21.410476684570312,21.410476684570312,-1
2025-12-22,Guntur,133,0,12,22,0,52,0,0,65.0,87.0,65.0,94.57142857142857,133.0,95.8,38.786815044246616,0.0,107.54941,25.450592041015625,25.450592041015625,-1
2025-12-23,Guntur,103,1,12,23,0,52,0,1,133.0,116.0,103.0,94.57142857142857,133.0,95.8,38.786815044246616,0.0,102.73331,0.266693115234375,0.266693115234375,-1
2025-12-27,Guntur,117,5,12,27,1,52,0,1,104.0,67.0,116.0,90.14285714285714,133.0,95.8,38.786815044246616,95.8,104.3868,12.613197326660156,12.613197326660156,-1
2025-12-29,Guntur,106,0,12,29,0,1,0,1,70.0,104.0,133.0,87.0,117.0,95.8,38.786815044246616,0.0,75.64676,30.353240966796875,30.353240966796875,-1
2025-09-08,Hamirpur,68,0,9,8,0,37,0,0,15.0,46.0,49.0,45.57142857142857,68.0,41.75,15.054936031119455,0.0,27.965603,40.03439712524414,40.03439712524414,-1
2025-11-06,Hamirpur,69,3,11,6,0,45,1,0,27.0,39.0,42.0,41.285714285714285,69.0,41.75,15.054936031119455,0.0,24.820997,44.17900276184082,44.17900276184082,-1
2025-12-04,Hamirpur,64,3,12,4,0,49,1,0,56.0,32.0,44.0,47.714285714285715,64.0,41.75,15.054936031119455,0.0,25.80715,38.19285011291504,38.19285011291504,-1
2025-12-08,Hamirpur,68,0,12,8,0,50,0,0,35.0,44.0,32.0,49.42857142857143,68.0,41.75,15.054936031119455,0.0,29.827976,38.17202377319336,38.17202377319336,-1
2025-11-01,Haora,86,5,11,1,1,44,1,0,61.0,36.0,59.0,45.857142857142854,86.0,42.477777777777774,15.10802136657821,42.477777777777774,45.951847,40.048152923583984,40.048152923583984,-1
2025-11-06,Haora,77,3,11,6,0,45,1,0,26.0,24.0,55.0,50.0,86.0,42.477777777777774,15.10802136657821,0.0,39.07839,37.92161178588867,37.92161178588867,-1
2025-12-04,Hasan,72,3,12,4,0,49,1,0,60.0,17.0,18.0,46.142857142857146,72.0,33.73626373626374,15.409113583875655,0.0,32.243946,39.75605392456055,39.75605392456055,-1
2025-09-08,Hassan,64,0,9,8,0,37,0,0,12.0,28.0,43.0,37.42857142857143,64.0,39.084210526315786,16.59124554972825,0.0,26.603418,37.39658164978027,37.39658164978027,-1
2025-12-04,Hassan,84,3,12,4,0,49,1,0,73.0,28.0,25.0,54.0,84.0,39.084210526315786,16.59124554972825,0.0,31.557148,52.44285202026367,52.44285202026367,-1
2025-09-01,Hooghly,119,0,9,1,0,36,1,0,4.0,95.45652173913044,95.45652173913044,63.333333333333336,119.0,95.45652173913044,32.80726703317933,0.0,61.714653,57.28534698486328,57.28534698486328,-1
2025-09-02,Hooghly,133,1,9,2,0,36,1,0,119.0,67.0,95.45652173913044,80.75,133.0,95.45652173913044,32.80726703317933,0.0,70.915016,62.084983825683594,62.084983825683594,-1
2025-09-04,Hooghly,108,3,9,4,0,36,1,0,58.0,119.0,95.45652173913044,81.5,133.0,95.45652173913044,32.80726703317933,0.0,34.671,73.32899856567383,73.32899856567383,-1
2025-09-05,Hooghly,120,4,9,5,0,36,1,0,108.0,133.0,95.45652173913044,87.0,133.0,95.45652173913044,32.80726703317933,0.0,37.13924,82.86075973510742,82.86075973510742,-1
2025-09-06,Hooghly,110,5,9,6,1,36,1,0,120.0,58.0,67.0,93.14285714285714,133.0,95.45652173913044,32.80726703317933,95.45652173913044,38.58415,71.41585159301758,71.41585159301758,-1
2025-09-07,Hooghly,72,6,9,7,1,36,1,0,110.0,108.0,4.0,102.85714285714286,133.0,95.45652173913044,32.80726703317933,95.45652173913044,33.054153,38.94584655761719,38.94584655761719,-1
2025-09-08,Hooghly,102,0,9,8,0,37,0,0,72.0,120.0,119.0,100.42857142857143,133.0,95.45652173913044,32.80726703317933,0.0,42.287724,59.712276458740234,59.712276458740234,-1
2025-09-09,Hooghly,108,1,9,9,0,37,0,0,102.0,110.0,133.0,96.85714285714286,120.0,95.45652173913044,32.80726703317933,0.0,93.17404,14.825958251953125,14.825958251953125,-1
2025-09-11,Hooghly,103,3,9,11,0,37,0,0,73.0,102.0,108.0,98.28571428571429,120.0,95.45652173913044,32.80726703317933,0.0,84.171555,18.828445434570312,18.828445434570312,-1
2025-09-12,Hooghly,126,4,9,12,0,37,0,0,103.0,108.0,120.0,99.14285714285714,126.0,95.45652173913044,32.80726703317933,0.0,88.750694,37.249305725097656,37.249305725097656,-1
2025-09-18,Hooghly,122,3,9,18,0,38,0,0,102.0,85.0,103.0,96.0,126.0,95.45652173913044,32.80726703317933,0.0,99.53698,22.46302032470703,22.46302032470703,-1
2025-10-17,Hooghly,127,4,10,17,0,42,0,0,98.0,93.0,102.0,101.42857142857143,127.0,95.45652173913044,32.80726703317933,0.0,90.791306,36.20869445800781,36.20869445800781,-1
2025-10-24,Hooghly,122,4,10,24,0,43,0,1,77.0,64.0,127.0,74.71428571428571,122.0,95.45652173913044,32.80726703317933,0.0,98.119995,23.8800048828125,23.8800048828125,-1
2025-10-31,Hooghly,130,4,10,31,0,44,0,1,104.0,13.0,122.0,85.0,130.0,95.45652173913044,32.80726703317933,0.0,119.01257,10.9874267578125,10.9874267578125,-1
2025-11-01,Hooghly,148,5,11,1,1,44,1,0,130.0,80.0,115.0,89.71428571428571,148.0,95.45652173913044,32.80726703317933,95.45652173913044,88.49642,59.503578186035156,59.503578186035156,-1
2025-11-04,Hooghly,80,1,11,4,0,45,1,0,54.0,148.0,13.0,99.14285714285714,148.0,95.45652173913044,32.80726703317933,0.0,41.717434,38.28256607055664,38.28256607055664,-1
2025-11-06,Hooghly,156,3,11,6,0,45,1,0,42.0,54.0,104.0,101.14285714285714,156.0,95.45652173913044,32.80726703317933,0.0,45.05961,110.94039154052734,110.94039154052734,-1
2025-11-07,Hooghly,90,4,11,7,0,45,1,0,156.0,80.0,130.0,95.42857142857143,156.0,95.45652173913044,32.80726703317933,0.0,42.9033,47.09669876098633,47.09669876098633,-1
2025-11-08,Hooghly,132,5,11,8,1,45,0,0,90.0,42.0,148.0,93.14285714285714,156.0,95.45652173913044,32.80726703317933,95.45652173913044,48.820892,83.17910766601562,83.17910766601562,-1
2025-11-09,Hooghly,112,6,11,9,1,45,0,0,132.0,156.0,98.0,95.14285714285714,156.0,95.45652173913044,32.80726703317933,95.45652173913044,91.8596,20.140403747558594,20.140403747558594,-1
2025-11-10,Hooghly,138,0,11,10,0,46,0,0,112.0,90.0,54.0,107.14285714285714,156.0,95.45652173913044,32.80726703317933,0.0,109.58433,28.415672302246094,28.415672302246094,-1
2025-11-13,Hooghly,126,3,11,13,0,46,0,0,120.0,138.0,156.0,116.42857142857143,138.0,95.45652173913044,32.80726703317933,0.0,101.000275,24.999725341796875,24.999725341796875,-1
2025-11-14,Hooghly,158,4,11,14,0,46,0,0,126.0,97.0,90.0,126.14285714285714,158.0,95.45652173913044,32.80726703317933,0.0,122.761986,35.238014221191406,35.238014221191406,-1
2025-11-18,Hooghly,104,1,11,18,0,47,0,0,61.0,75.0,97.0,100.42857142857143,158.0,95.45652173913044,32.80726703317933,0.0,96.98357,7.0164337158203125,7.0164337158203125,-1
2025-11-25,Hooghly,124,1,11,25,0,48,0,1,91.0,61.0,126.0,96.0,158.0,95.45652173913044,32.80726703317933,0.0,96.15967,27.84033203125,27.84033203125,-1
2025-11-26,Hooghly,113,2,11,26,0,48,0,1,124.0,104.0,158.0,89.57142857142857,124.0,95.45652173913044,32.80726703317933,0.0,89.75623,23.24376678466797,23.24376678466797,-1
2025-12-02,Hooghly,125,1,12,2,0,49,1,0,72.0,77.0,91.0,91.57142857142857,125.0,95.45652173913044,32.80726703317933,0.0,78.80885,46.19114685058594,46.19114685058594,-1
2025-12-03,Hooghly,159,2,12,3,0,49,1,0,125.0,62.0,124.0,96.57142857142857,159.0,95.45652173913044,32.80726703317933,0.0,87.86491,71.13509368896484,71.13509368896484,-1
2025-12-04,Hooghly,107,3,12,4,0,49,1,0,159.0,72.0,113.0,95.71428571428571,159.0,95.45652173913044,32.80726703317933,0.0,41.418938,65.58106231689453,65.58106231689453,-1
2025-12-05,Hooghly,101,4,12,5,0,49,1,0,107.0,125.0,68.0,100.42857142857143,159.0,95.45652173913044,32.80726703317933,0.0,47.4828,53.5172004699707,53.5172004699707,-1
2025-12-06,Hooghly,122,5,12,6,1,49,1,0,101.0,159.0,77.0,106.85714285714286,159.0,95.45652173913044,32.80726703317933,95.45652173913044,47.65238,74.34761810302734,74.34761810302734,-1
2025-12-07,Hooghly,99,6,12,7,1,49,1,0,122.0,107.0,62.0,112.14285714285714,159.0,95.45652173913044,32.80726703317933,95.45652173913044,41.275288,57.72471237182617,57.72471237182617,-1
2025-12-08,Hooghly,139,0,12,8,0,50,0,0,99.0,101.0,72.0,121.71428571428571,159.0,95.45652173913044,32.80726703317933,0.0,52.80728,86.19271850585938,86.19271850585938,-1
2025-12-10,Hooghly,125,2,12,10,0,50,0,0,71.0,99.0,159.0,109.14285714285714,139.0,95.45652173913044,32.80726703317933,0.0,111.70876,13.291236877441406,13.291236877441406,-1
2025-12-11,Hooghly,137,3,12,11,0,50,0,0,125.0,139.0,107.0,113.42857142857143,139.0,95.45652173913044,32.80726703317933,0.0,112.97507,24.024932861328125,24.024932861328125,-1
2025-12-15,Hooghly,154,0,12,15,0,51,0,0,63.0,101.0,139.0,100.71428571428571,154.0,95.45652173913044,32.80726703317933,0.0,103.86769,50.13230895996094,50.13230895996094,-1
2025-12-16,Hooghly,112,1,12,16,0,51,0,0,154.0,54.0,71.0,106.57142857142857,154.0,95.45652173913044,32.80726703317933,0.0,111.6207,0.379302978515625,0.379302978515625,-1
2025-12-21,Hooghly,161,6,12,21,1,51,0,0,102.0,19.0,54.0,99.14285714285714,161.0,95.45652173913044,32.80726703317933,95.45652173913044,110.93816,50.06183624267578,50.06183624267578,-1
2025-12-22,Hooghly,115,0,12,22,0,52,0,0,161.0,83.0,63.0,106.57142857142857,161.0,95.45652173913044,32.80726703317933,0.0,111.847824,3.1521759033203125,3.1521759033203125,-1
2025-12-25,Hooghly,114,3,12,25,0,52,0,1,47.0,115.0,19.0,99.57142857142857,161.0,95.45652173913044,32.80726703317933,0.0,88.70843,25.29157257080078,25.29157257080078,-1
2025-12-26,Hooghly,117,4,12,26,0,52,0,1,114.0,75.0,83.0,104.42857142857143,161.0,95.45652173913044,32.80726703317933,0.0,115.49591,1.50408935546875,1.50408935546875,-1
2025-11-01,Howrah,84,5,11,1,1,44,1,0,65.0,42.0,78.0,48.57142857142857,84.0,54.24175824175824,17.437087332809188,54.24175824175824,49.392067,34.607933044433594,34.607933044433594,-1
2025-11-06,Howrah,98,3,11,6,0,45,1,0,21.0,44.0,52.0,59.857142857142854,98.0,54.24175824175824,17.437087332809188,0.0,41.870518,56.12948226928711,56.12948226928711,-1
2025-11-08,Howrah,87,5,11,8,1,45,0,0,46.0,21.0,84.0,57.57142857142857,98.0,54.24175824175824,17.437087332809188,54.24175824175824,44.9207,42.07929992675781,42.07929992675781,-1
2025-12-03,Howrah,89,2,12,3,0,49,1,0,59.0,42.0,61.0,55.57142857142857,89.0,54.24175824175824,17.437087332809188,0.0,52.8798,36.120201110839844,36.120201110839844,-1
2025-09-01,Hyderabad,112,0,9,1,0,36,1,0,19.0,12.0,105.36842105263158,43.166666666666664,112.0,105.36842105263158,35.357461107820534,0.0,61.12018,50.87982177734375,50.87982177734375,-1
2025-09-02,Hyderabad,150,1,9,2,0,36,1,0,112.0,14.0,105.36842105263158,58.42857142857143,150.0,105.36842105263158,35.357461107820534,0.0,85.85437,64.1456298828125,64.1456298828125,-1
2025-09-04,Hyderabad,122,3,9,4,0,36,1,0,101.0,112.0,12.0,75.71428571428571,150.0,105.36842105263158,35.357461107820534,0.0,35.801903,86.1980972290039,86.1980972290039,-1
2025-09-05,Hyderabad,88,4,9,5,0,36,1,0,122.0,150.0,12.0,86.57142857142857,150.0,105.36842105263158,35.357461107820534,0.0,41.261757,46.738243103027344,46.738243103027344,-1
2025-09-06,Hyderabad,95,5,9,6,1,36,1,0,88.0,101.0,14.0,98.14285714285714,150.0,105.36842105263158,35.357461107820534,105.36842105263158,42.651653,52.34834671020508,52.34834671020508,-1
2025-09-08,Hyderabad,106,0,9,8,0,37,0,0,52.0,88.0,112.0,102.0,150.0,105.36842105263158,35.357461107820534,0.0,49.88735,56.11265182495117,56.11265182495117,-1
2025-09-09,Hyderabad,134,1,9,9,0,37,0,0,106.0,95.0,150.0,99.71428571428571,134.0,105.36842105263158,35.357461107820534,0.0,99.332855,34.667144775390625,34.667144775390625,-1
2025-09-12,Hyderabad,142,4,9,12,0,37,0,0,86.0,134.0,88.0,100.71428571428571,142.0,105.36842105263158,35.357461107820534,0.0,95.531845,46.46815490722656,46.46815490722656,-1
2025-09-13,Hyderabad,121,5,9,13,1,37,0,0,142.0,90.0,95.0,104.42857142857143,142.0,105.36842105263158,35.357461107820534,105.36842105263158,98.37222,22.627777099609375,22.627777099609375,-1
2025-09-15,Hyderabad,122,0,9,15,0,38,0,0,70.0,142.0,106.0,109.28571428571429,142.0,105.36842105263158,35.357461107820534,0.0,119.91678,2.083221435546875,2.083221435546875,-1
2025-09-16,Hyderabad,125,1,9,16,0,38,0,0,122.0,121.0,134.0,108.0,142.0,105.36842105263158,35.357461107820534,0.0,114.827126,10.172874450683594,10.172874450683594,-1
2025-09-20,Hyderabad,133,5,9,20,1,38,0,0,89.0,95.0,121.0,105.14285714285714,133.0,105.36842105263158,35.357461107820534,105.36842105263158,114.38082,18.619178771972656,18.619178771972656,-1
2025-10-15,Hyderabad,115,2,10,15,0,42,0,0,96.0,89.0,122.0,107.85714285714286,133.0,105.36842105263158,35.357461107820534,0.0,112.521095,2.4789047241210938,2.4789047241210938,-1
2025-10-16,Hyderabad,116,3,10,16,0,42,0,0,115.0,133.0,125.0,106.57142857142857,133.0,105.36842105263158,35.357461107820534,0.0,108.316925,7.683074951171875,7.683074951171875,-1
2025-10-17,Hyderabad,135,4,10,17,0,42,0,0,116.0,96.0,95.0,112.28571428571429,135.0,105.36842105263158,35.357461107820534,0.0,103.79798,31.20201873779297,31.20201873779297,-1
2025-10-19,Hyderabad,106,6,10,19,1,42,0,0,54.0,116.0,89.0,107.85714285714286,135.0,105.36842105263158,35.357461107820534,105.36842105263158,105.12653,0.8734664916992188,0.8734664916992188,-1
2025-10-20,Hyderabad,110,0,10,20,0,43,0,0,106.0,135.0,133.0,104.57142857142857,135.0,105.36842105263158,35.357461107820534,0.0,96.17874,13.821258544921875,13.821258544921875,-1
2025-10-24,Hyderabad,154,4,10,24,0,43,0,1,49.0,46.0,135.0,76.85714285714286,154.0,105.36842105263158,35.357461107820534,0.0,119.131584,34.86841583251953,34.86841583251953,-1
2025-10-26,Hyderabad,128,6,10,26,1,43,0,1,138.0,49.0,106.0,92.0,154.0,105.36842105263158,35.357461107820534,105.36842105263158,123.708595,4.291404724121094,4.291404724121094,-1
2025-10-28,Hyderabad,128,1,10,28,0,44,0,1,83.0,138.0,46.0,99.85714285714286,154.0,105.36842105263158,35.357461107820534,0.0,95.773315,32.2266845703125,32.2266845703125,-1
2025-10-31,Hyderabad,133,4,10,31,0,44,0,1,115.0,128.0,154.0,114.14285714285714,138.0,105.36842105263158,35.357461107820534,0.0,124.18135,8.818649291992188,8.818649291992188,-1
2025-11-01,Hyderabad,138,5,11,1,1,44,1,0,133.0,74.0,138.0,114.14285714285714,138.0,105.36842105263158,35.357461107820534,105.36842105263158,97.864265,40.13573455810547,40.13573455810547,-1
2025-11-02,Hyderabad,170,6,11,2,1,44,1,0,138.0,115.0,128.0,120.14285714285714,170.0,105.36842105263158,35.357461107820534,105.36842105263158,87.33284,82.66716003417969,82.66716003417969,-1
2025-11-03,Hyderabad,124,0,11,3,0,45,1,0,170.0,133.0,83.0,126.0,170.0,105.36842105263158,35.357461107820534,0.0,95.58119,28.418807983398438,28.418807983398438,-1
2025-11-04,Hyderabad,89,1,11,4,0,45,1,0,124.0,138.0,128.0,120.42857142857143,170.0,105.36842105263158,35.357461107820534,0.0,49.861816,39.13818359375,39.13818359375,-1
2025-11-05,Hyderabad,100,2,11,5,0,45,1,0,89.0,170.0,74.0,124.14285714285714,170.0,105.36842105263158,35.357461107820534,0.0,51.497097,48.50290298461914,48.50290298461914,-1
2025-11-06,Hyderabad,104,3,11,6,0,45,1,0,100.0,124.0,115.0,122.57142857142857,170.0,105.36842105263158,35.357461107820534,0.0,52.992516,51.007484436035156,51.007484436035156,-1
2025-11-07,Hyderabad,135,4,11,7,0,45,1,0,104.0,89.0,133.0,122.85714285714286,170.0,105.36842105263158,35.357461107820534,0.0,59.932835,75.06716537475586,75.06716537475586,-1
2025-11-08,Hyderabad,130,5,11,8,1,45,0,0,135.0,100.0,138.0,121.71428571428571,170.0,105.36842105263158,35.357461107820534,105.36842105263158,58.25466,71.7453384399414,71.7453384399414,-1
2025-11-10,Hyderabad,142,0,11,10,0,46,0,0,104.0,135.0,124.0,114.85714285714286,142.0,105.36842105263158,35.357461107820534,0.0,110.98107,31.01892852783203,31.01892852783203,-1
